"talhao";"area";"idade";"parcela";"raio";"fila";"cova";"fuste";"categoria";"cap";"htest";"htre";"haprov_total"
"SP015";52,26;8,28;"47";11,28;3;10;1;"Normal";29,91;23,39;23,39;1
"SP015";52,26;8,28;"47";11,28;4;1;1;"Normal";55,29;27;27;1
"SP015";52,26;8,28;"47";11,28;4;2;1;"Normal";56,01;27,06;27,06;1
"SP015";52,26;8,28;"47";11,28;4;3;1;"Normal";57,21;27,15;27,15;1
"SP015";52,26;8,28;"47";11,28;4;4;1;"Normal";52,21;26,73;26,73;1
"SP015";52,26;8,28;"47";11,28;4;5;1;"Normal";51,99;26,71;26,71;1
"SP015";52,26;8,28;"47";11,28;4;6;1;"Normal";51,21;26,64;26,64;1
"SP015";52,26;8,28;"47";11,28;4;7;1;"Normal";55,1;26,98;26,98;1
"SP015";52,26;8,28;"47";11,28;4;8;1;"Normal";57,11;27,15;27,15;1
"SP015";52,26;8,28;"47";11,28;4;9;1;"Normal";51,49;26,66;26,66;1
"SP015";52,26;8,28;"47";11,28;5;1;1;"Normal";57,81;27,2;27,5;1
"SP015";52,26;8,28;"47";11,28;5;2;1;"Normal";54,19;26,91;26,91;1
"SP015";52,26;8,28;"47";11,28;5;3;1;"Normal";54,51;26,93;26,93;1
"SP015";52,26;8,28;"47";11,28;5;4;1;"Normal";55,39;27,01;27,01;1
"SP015";52,26;8,28;"47";11,28;5;5;1;"Normal";27,71;22,81;22,81;1
"SP015";52,26;8,28;"47";11,28;5;6;1;"Normal";57,99;27,21;27,1;1
"SP015";52,26;8,28;"47";11,28;5;7;1;"Normal";57,49;27,18;27,2;1
"SP015";52,26;8,28;"47";11,28;5;8;1;"Normal";39,49;25,23;25,23;1
"SP015";52,26;8,28;"47";11,28;6;1;1;"Normal";38,61;25,1;25,1;1
"SP015";52,26;8,28;"47";11,28;6;2;1;"Normal";48,41;26,36;26,36;1
"SP015";52,26;8,28;"47";11,28;6;3;1;"Normal";56,2;27,07;27,07;1
"SP015";52,26;8,28;"47";11,28;6;4;1;"Normal";49,29;26,45;26,45;1
"SP015";52,26;8,28;"47";11,28;6;5;1;"Normal";51,58;26,67;26,67;1
"SP015";52,26;8,28;"47";11,28;6;6;1;"Normal";38,01;25;25;1
"SP015";52,26;8,28;"47";11,28;6;7;1;"Normal";42,69;25,68;25,68;1
"SP015";52,26;8,28;"49";11,28;1;1;1;"Normal";48,6;26,68;26;1
"SP015";52,26;8,28;"49";11,28;2;1;1;"Normal";47,5;26,56;26,7;1
"SP015";52,26;8,28;"49";11,28;2;2;1;"Normal";53;27,14;27;1
"SP015";52,26;8,28;"49";11,28;2;3;1;"Normal";46,59;26,45;27,3;1
"SP015";52,26;8,28;"49";11,28;2;4;1;"Normal";50,99;26,94;26,7;1
"SP015";52,26;8,28;"49";11,28;2;5;1;"Normal";44,3;26,16;25,7;1
"SP015";52,26;8,28;"49";11,28;2;6;1;"Normal";48,91;26,72;25,7;1
"SP015";52,26;8,28;"49";11,28;3;1;1;"Normal";44,8;26,22;27,3;1
"SP015";52,26;8,28;"49";11,28;3;2;1;"Normal";50,61;26,9;26,5;1
"SP015";52,26;8,28;"49";11,28;3;3;1;"Normal";45,3;26,29;26,2;1
"SP015";52,26;8,28;"49";11,28;3;4;1;"Normal";47,91;26,6;26,6;1
"SP015";52,26;8,28;"49";11,28;3;5;1;"Normal";51,71;27,01;27,01;1
"SP015";52,26;8,28;"49";11,28;3;6;1;"Normal";44,3;26,16;26,16;1
"SP015";52,26;8,28;"49";11,28;3;7;1;"Normal";51,49;26,99;26,99;1
"SP015";52,26;8,28;"49";11,28;3;8;1;"Normal";53;27,14;27,14;1
"SP015";52,26;8,28;"49";11,28;4;1;1;"Normal";54,92;27,31;27,31;1
"SP015";52,26;8,28;"49";11,28;4;2;1;"Normal";38,01;25,21;25,21;1
"SP015";52,26;8,28;"49";11,28;4;3;1;"Normal";52,09;27,05;27,05;1
"SP015";52,26;8,28;"49";11,28;4;4;1;"Normal";52,21;27,06;27,06;1
"SP015";52,26;8,28;"49";11,28;4;5;1;"Normal";49,89;26,82;26,82;1
"SP015";52,26;8,28;"49";11,28;4;6;1;"Normal";45,99;26,38;26,38;1
"SP015";52,26;8,28;"49";11,28;4;7;1;"Normal";52,31;27,07;27,07;1
"SP015";52,26;8,28;"49";11,28;4;8;1;"Normal";54;27,23;27,23;1
"SP015";52,26;8,28;"49";11,28;5;1;1;"Normal";57,3;27,52;27,6;1
"SP015";52,26;8,28;"49";11,28;5;2;1;"Normal";50,2;26,86;26,86;1
"SP015";52,26;8,28;"49";11,28;5;3;1;"Normal";50,89;26,93;26,93;1
"SP015";52,26;8,28;"49";11,28;5;4;1;"Normal";51,9;27,03;27,03;1
"SP015";52,26;8,28;"49";11,28;5;5;1;"Normal";54,1;27,24;27,24;1
"SP015";52,26;8,28;"49";11,28;5;6;1;"Normal";44,7;26,21;26,21;1
"SP015";52,26;8,28;"49";11,28;5;7;1;"Normal";56,01;27,41;27,1;1
"SP015";52,26;8,28;"49";11,28;5;8;1;"Normal";53,6;27,19;27,19;1
"SP015";52,26;8,28;"49";11,28;6;1;1;"Normal";51,49;26,99;26,99;1
"SP015";52,26;8,28;"49";11,28;6;2;1;"Normal";52,21;27,06;27,06;1
"SP015";52,26;8,28;"49";11,28;6;3;1;"Normal";48,69;26,69;26,69;1
"SP015";52,26;8,28;"49";11,28;6;4;1;"Normal";51,3;26,97;26,97;1
"SP015";52,26;8,28;"49";11,28;6;5;1;"Normal";50,99;26,94;26,94;1
"SP015";52,26;8,28;"49";11,28;6;6;1;"Normal";47,82;26,59;26,59;1
"SP015";52,26;8,28;"49";11,28;6;7;1;"Normal";45,11;26,27;26,27;1
"SP015";52,26;8,28;"49";11,28;7;1;1;"Normal";50,11;26,85;26,85;1
"SP015";52,26;8,28;"49";11,28;7;2;1;"Normal";34,81;24,61;24,61;1
"SP015";52,26;8,28;"49";11,28;7;3;1;"Normal";53,5;27,18;27,18;1
"SP015";52,26;8,28;"49";11,28;7;4;1;"Normal";55,61;27,38;27,9;1
"SP015";52,26;8,28;"49";11,28;7;5;1;"Normal";55,39;27,36;28,1;1
"SP016";27,22;8,22;"23";11,28;1;1;1;"Normal";53,69;29,31;29,2;1
"SP016";27,22;8,22;"23";11,28;1;2;1;"Normal";56,61;29,77;29,8;1
"SP016";27,22;8,22;"23";11,28;1;3;1;"Normal";54,6;29,46;29,4;1
"SP016";27,22;8,22;"23";11,28;1;4;1;"Normal";48,51;28,4;29,3;1
"SP016";27,22;8,22;"23";11,28;1;5;1;"Normal";61,39;30,43;30,4;1
"SP016";27,22;8,22;"23";11,28;1;6;1;"Normal";53,5;29,28;29,8;1
"SP016";27,22;8,22;"23";11,28;2;1;1;"Normal";49,61;28,6;27,8;1
"SP016";27,22;8,22;"23";11,28;2;2;1;"Normal";64,59;30,82;30,9;1
"SP016";27,22;8,22;"23";11,28;2;5;1;"Normal";56,01;29,68;29,5;1
"SP016";27,22;8,22;"23";11,28;2;6;1;"Normal";58,5;30,04;30,6;1
"SP016";27,22;8,22;"23";11,28;2;7;1;"Normal";48,79;28,45;29,4;1
"SP016";27,22;8,22;"23";11,28;2;8;1;"Normal";44,61;27,59;26,9;1
"SP016";27,22;8,22;"23";11,28;3;1;1;"Normal";51,9;29,01;28,4;1
"SP016";27,22;8,22;"23";11,28;3;2;1;"Normal";53,19;29,23;29,23;1
"SP016";27,22;8,22;"23";11,28;3;3;1;"Dano por vento";46,21;27,94;27,94;1
"SP016";27,22;8,22;"23";11,28;3;4;1;"Dano por vento";50,99;28,85;28,85;1
"SP016";27,22;8,22;"23";11,28;3;5;1;"Dano por vento";50,71;28,8;28,8;1
"SP016";27,22;8,22;"23";11,28;3;6;1;"Dano por vento";59,6;30,19;30,19;1
"SP016";27,22;8,22;"23";11,28;3;7;1;"Normal";54;29,36;29,36;1
"SP016";27,22;8,22;"23";11,28;3;8;1;"Normal";40,21;26,53;26,53;1
"SP016";27,22;8,22;"23";11,28;3;9;1;"Normal";54,1;29,38;29,38;1
"SP016";27,22;8,22;"23";11,28;4;1;1;"Normal";57,99;29,97;29,97;1
"SP016";27,22;8,22;"23";11,28;4;3;1;"Normal";67,01;31,1;30,6;1
"SP016";27,22;8,22;"23";11,28;4;4;1;"Normal";55,01;29,52;29,52;1
"SP016";27,22;8,22;"23";11,28;4;5;1;"Normal";56,71;29,78;29,78;1
"SP016";27,22;8,22;"23";11,28;4;6;1;"Normal";57,99;29,97;29,97;1
"SP016";27,22;8,22;"23";11,28;4;7;1;"Normal";53,5;29,28;29,28;1
"SP016";27,22;8,22;"23";11,28;4;9;1;"Normal";46,21;27,94;27,94;1
"SP016";27,22;8,22;"23";11,28;5;1;1;"Normal";47,5;28,2;28,2;1
"SP016";27,22;8,22;"23";11,28;5;2;1;"Normal";51,49;28,94;28,94;1
"SP016";27,22;8,22;"23";11,28;5;3;1;"Normal";56,8;29,79;29,79;1
"SP016";27,22;8,22;"23";11,28;5;4;1;"Normal";48,41;28,38;28,38;1
"SP016";27,22;8,22;"23";11,28;5;5;1;"Normal";52,5;29,12;29,12;1
"SP016";27,22;8,22;"23";11,28;6;1;1;"Normal";52,9;29,18;29,18;1
"SP016";27,22;8,22;"23";11,28;6;2;1;"Normal";51,49;28,94;28,94;1
"SP016";27,22;8,22;"24";11,28;1;1;1;"Normal";53,69;26,56;25,8;1
"SP016";27,22;8,22;"24";11,28;2;1;1;"Normal";51,49;25,98;26,4;1
"SP016";27,22;8,22;"24";11,28;2;2;1;"Normal";39,21;21,97;24,4;1
"SP016";27,22;8,22;"24";11,28;2;3;1;"Normal";57,49;27,48;27,4;1
"SP016";27,22;8,22;"24";11,28;2;4;1;"Normal";24,28;14,26;12,8;1
"SP016";27,22;8,22;"24";11,28;2;5;1;"Normal";60,29;28,09;27,2;1
"SP016";27,22;8,22;"24";11,28;2;6;1;"Normal";34,4;19,91;22,8;1
"SP016";27,22;8,22;"24";11,28;2;7;1;"Normal";50,61;25,74;26,4;1
"SP016";27,22;8,22;"24";11,28;3;1;1;"Normal";48,79;25,22;24,5;1
"SP016";27,22;8,22;"24";11,28;3;2;1;"Normal";45,58;24,24;24,8;1
"SP016";27,22;8,22;"24";11,28;3;3;1;"Normal";55,61;27,03;26,9;1
"SP016";27,22;8,22;"24";11,28;3;4;1;"Normal";54,7;26,81;26,8;1
"SP016";27,22;8,22;"24";11,28;3;5;1;"Normal";52,5;26,25;26,25;1
"SP016";27,22;8,22;"24";11,28;3;6;1;"Normal";49,79;25,51;25,51;1
"SP016";27,22;8,22;"24";11,28;3;7;1;"Normal";47,69;24,89;24,89;1
"SP016";27,22;8,22;"24";11,28;3;8;1;"Bifurcada";28,81;17,04;17,04;1
"SP016";27,22;8,22;"24";11,28;3;8;2;"Bifurcada";28,59;16,92;16,92;1
"SP016";27,22;8,22;"24";11,28;4;1;1;"Normal";42,19;23,09;23,09;1
"SP016";27,22;8,22;"24";11,28;4;2;1;"Normal";48;24,99;24,99;1
"SP016";27,22;8,22;"24";11,28;4;3;1;"Normal";47,31;24,78;24,78;1
"SP016";27,22;8,22;"24";11,28;4;4;1;"Normal";47,5;24,84;24,84;1
"SP016";27,22;8,22;"24";11,28;4;5;1;"Normal";49,01;25,29;25,29;1
"SP016";27,22;8,22;"24";11,28;4;7;1;"Normal";58,31;27,66;26,4;1
"SP016";27,22;8,22;"24";11,28;4;8;1;"Normal";50,8;25,79;25,79;1
"SP016";27,22;8,22;"24";11,28;5;1;1;"Normal";50,99;25,84;25,84;1
"SP016";27,22;8,22;"24";11,28;5;2;1;"Normal";53;26,38;26,38;1
"SP016";27,22;8,22;"24";11,28;5;3;1;"Normal";49,2;25,34;25,34;1
"SP016";27,22;8,22;"24";11,28;5;4;1;"Normal";41,69;22,91;22,91;1
"SP016";27,22;8,22;"24";11,28;5;5;1;"Normal";51,3;25,93;25,93;1
"SP016";27,22;8,22;"24";11,28;5;6;1;"Normal";48,1;25,02;25,02;1
"SP016";27,22;8,22;"24";11,28;5;7;1;"Normal";59;27,81;26,4;1
"SP016";27,22;8,22;"24";11,28;5;8;1;"Normal";43,1;23,41;23,41;1
"SP016";27,22;8,22;"24";11,28;5;9;1;"Normal";40,59;22,5;22,5;1
"SP016";27,22;8,22;"24";11,28;6;2;1;"Normal";50,99;25,84;25,84;1
"SP016";27,22;8,22;"24";11,28;6;3;1;"Normal";45,4;24,18;24,18;1
"SP016";27,22;8,22;"24";11,28;6;4;1;"Normal";45,71;24,28;24,28;1
"SP016";27,22;8,22;"24";11,28;6;5;1;"Normal";48,19;25,05;25,05;1
"SP016";27,22;8,22;"24";11,28;6;6;1;"Normal";42,41;23,17;23,17;1
"SP016";27,22;8,22;"24";11,28;7;1;1;"Normal";45,8;24,31;24,31;1
"SP016";27,22;8,22;"24";11,28;7;2;1;"Normal";44,99;24,04;24,04;1
"SP016";27,22;8,22;"24";11,28;7;3;1;"Normal";40,72;22,55;22,55;1
"SP016";27,22;8,22;"26";11,28;1;1;1;"Normal";64,69;29,86;29,3;1
"SP016";27,22;8,22;"26";11,28;1;2;1;"Normal";59;29,05;28,9;1
"SP016";27,22;8,22;"26";11,28;1;3;1;"Normal";52,5;27,93;28,4;1
"SP016";27,22;8,22;"26";11,28;1;4;1;"Normal";62,02;29,5;28,7;1
"SP016";27,22;8,22;"26";11,28;1;5;1;"Normal";59;29,05;28,8;1
"SP016";27,22;8,22;"26";11,28;2;1;1;"Normal";55,1;28,41;28,2;1
"SP016";27,22;8,22;"26";11,28;2;2;1;"Normal";54,29;28,26;28,5;1
"SP016";27,22;8,22;"26";11,28;2;3;1;"Normal";51,99;27,84;28,5;1
"SP016";27,22;8,22;"26";11,28;2;4;1;"Normal";53,5;28,12;28,3;1
"SP016";27,22;8,22;"26";11,28;2;5;1;"Normal";56,99;28,73;28,7;1
"SP016";27,22;8,22;"26";11,28;2;6;1;"Normal";29,19;21,05;21,6;1
"SP016";27,22;8,22;"26";11,28;2;7;1;"Normal";56,71;28,68;29,2;1
"SP016";27,22;8,22;"26";11,28;2;8;1;"Normal";61,51;29,42;30;1
"SP016";27,22;8,22;"26";11,28;3;1;1;"Normal";34,49;23,22;22,1;1
"SP016";27,22;8,22;"26";11,28;3;2;1;"Normal";48,6;27,15;27,15;1
"SP016";27,22;8,22;"26";11,28;3;3;1;"Normal";51,21;27,69;27,69;1
"SP016";27,22;8,22;"26";11,28;3;4;1;"Normal";43,51;25,97;25,97;1
"SP016";27,22;8,22;"26";11,28;3;5;1;"Normal";43,51;25,97;25,97;1
"SP016";27,22;8,22;"26";11,28;3;7;1;"Normal";50,39;27,52;27,52;1
"SP016";27,22;8,22;"26";11,28;3;8;1;"Normal";45,58;26,47;26,47;1
"SP016";27,22;8,22;"26";11,28;4;1;1;"Normal";50,89;27,63;27,63;1
"SP016";27,22;8,22;"26";11,28;4;2;1;"Normal";50,99;27,64;27,64;1
"SP016";27,22;8,22;"26";11,28;4;3;1;"Normal";50,71;27,59;27,59;1
"SP016";27,22;8,22;"26";11,28;4;4;1;"Normal";54,1;28,23;28,23;1
"SP016";27,22;8,22;"26";11,28;4;5;1;"Normal";41,5;25,43;25,43;1
"SP016";27,22;8,22;"26";11,28;4;6;1;"Normal";48,69;27,17;27,17;1
"SP016";27,22;8,22;"26";11,28;4;7;1;"Normal";51,3;27,71;27,71;1
"SP016";27,22;8,22;"26";11,28;4;8;1;"Normal";55,7;28,51;28,51;1
"SP016";27,22;8,22;"26";11,28;5;2;1;"Normal";52,68;27,97;27,97;1
"SP016";27,22;8,22;"26";11,28;5;3;1;"Normal";52,9;28,01;28,01;1
"SP016";27,22;8,22;"26";11,28;5;4;1;"Normal";49,01;27,24;27,24;1
"SP016";27,22;8,22;"26";11,28;5;5;1;"Normal";53,31;28,09;28,09;1
"SP016";27,22;8,22;"26";11,28;5;6;1;"Normal";49,01;27,24;27,24;1
"SP016";27,22;8,22;"26";11,28;5;7;1;"Normal";47,6;26,93;26,93;1
"SP016";27,22;8,22;"27";11,28;2;2;1;"Normal";62,99;30,89;30,5;1
"SP016";27,22;8,22;"27";11,28;2;3;1;"Normal";53,6;29,35;29,4;1
"SP016";27,22;8,22;"27";11,28;2;5;1;"Bifurcada";49,1;28,44;27,4;1
"SP016";27,22;8,22;"27";11,28;2;5;2;"Bifurcada";35,31;24,55;24,55;1
"SP016";27,22;8,22;"27";11,28;2;6;1;"Normal";68,99;31,69;31,1;1
"SP016";27,22;8,22;"27";11,28;3;1;1;"Normal";68,99;31,69;31,6;1
"SP016";27,22;8,22;"27";11,28;3;4;1;"Normal";62,89;30,88;30,8;1
"SP016";27,22;8,22;"27";11,28;3;5;1;"Normal";60,19;30,47;30,7;1
"SP016";27,22;8,22;"27";11,28;3;6;1;"Normal";58,5;30,2;30,9;1
"SP016";27,22;8,22;"27";11,28;3;7;1;"Normal";60,29;30,49;31,2;1
"SP016";27,22;8,22;"27";11,28;3;8;1;"Normal";66,51;31,38;31,3;1
"SP016";27,22;8,22;"27";11,28;4;1;1;"Normal";40,59;26,28;26,3;1
"SP016";27,22;8,22;"27";11,28;4;2;1;"Normal";47,31;28,03;28,5;1
"SP016";27,22;8,22;"27";11,28;4;3;1;"Normal";47,91;28,17;28;1
"SP016";27,22;8,22;"27";11,28;4;4;1;"Normal";57,21;29,99;30,3;1
"SP016";27,22;8,22;"27";11,28;4;5;1;"Normal";49,39;28,5;28,5;1
"SP016";27,22;8,22;"27";11,28;4;6;1;"Normal";52,68;29,17;29,17;1
"SP016";27,22;8,22;"27";11,28;4;7;1;"Normal";39,71;26,02;26,02;1
"SP016";27,22;8,22;"27";11,28;4;8;1;"Normal";50,3;28,69;28,69;1
"SP016";27,22;8,22;"27";11,28;4;9;1;"Normal";41,41;26,52;26,52;1
"SP016";27,22;8,22;"27";11,28;5;1;1;"Normal";50,01;28,63;28,63;1
"SP016";27,22;8,22;"27";11,28;5;2;1;"Normal";58,68;30,24;30,24;1
"SP016";27,22;8,22;"27";11,28;5;3;1;"Normal";48,69;28,35;28,35;1
"SP016";27,22;8,22;"27";11,28;5;4;1;"Normal";52,31;29,1;29,1;1
"SP016";27,22;8,22;"27";11,28;5;5;1;"Normal";53,19;29,27;29,27;1
"SP016";27,22;8,22;"27";11,28;5;6;1;"Normal";53;29,23;29,23;1
"SP016";27,22;8,22;"27";11,28;5;7;1;"Normal";53,19;29,27;29,27;1
"SP016";27,22;8,22;"27";11,28;5;8;1;"Normal";50,2;28,67;28,67;1
"SP016";27,22;8,22;"27";11,28;5;9;1;"Normal";56,2;29,82;29,82;1
"SP016";27,22;8,22;"27";11,28;6;1;1;"Normal";46,81;27,92;27,92;1
"SP016";27,22;8,22;"27";11,28;6;2;1;"Normal";55,01;29,61;29,61;1
"SP016";27,22;8,22;"27";11,28;6;3;1;"Normal";49,51;28,52;28,52;1
"SP016";27,22;8,22;"27";11,28;6;4;1;"Normal";53,19;29,27;29,27;1
"SP016";27,22;8,22;"27";11,28;6;5;1;"Normal";53;29,23;29,23;1
"SP016";27,22;8,22;"27";11,28;6;6;1;"Normal";56,61;29,89;29,89;1
"SP016";27,22;8,22;"27";11,28;6;7;1;"Normal";47,09;27,98;27,98;1
"SP016";27,22;8,22;"27";11,28;7;1;1;"Normal";59,6;30,38;30,38;1
"SP016";27,22;8,22;"27";11,28;7;2;1;"Normal";56,71;29,91;29,91;1
"SP016";27,22;8,22;"27";11,28;7;3;1;"Normal";57,71;30,08;30,08;1
"SP016";27,22;8,22;"28";11,28;1;1;1;"Normal";52,5;28,85;29,2;1
"SP016";27,22;8,22;"28";11,28;1;2;1;"Normal";51,4;28,51;29,6;1
"SP016";27,22;8,22;"28";11,28;1;3;1;"Normal";58,21;30,46;29,8;1
"SP016";27,22;8,22;"28";11,28;2;1;1;"Normal";50,49;28,23;29,7;1
"SP016";27,22;8,22;"28";11,28;2;2;1;"Normal";57,99;30,41;30,8;1
"SP016";27,22;8,22;"28";11,28;2;3;1;"Normal";24,79;15,56;15,3;1
"SP016";27,22;8,22;"28";11,28;2;4;1;"Normal";56,01;29,87;30,4;1
"SP016";27,22;8,22;"28";11,28;2;5;1;"Normal";55,7;29,79;29,9;1
"SP016";27,22;8,22;"28";11,28;2;6;1;"Normal";54;29,3;29,4;1
"SP016";27,22;8,22;"28";11,28;3;1;1;"Normal";55,7;29,79;30,2;1
"SP016";27,22;8,22;"28";11,28;3;2;1;"Normal";57,3;30,22;30,22;1
"SP016";27,22;8,22;"28";11,28;3;3;1;"Normal";54,79;29,53;29,53;1
"SP016";27,22;8,22;"28";11,28;3;4;1;"Normal";49,51;27,91;27,91;1
"SP016";27,22;8,22;"28";11,28;3;6;1;"Normal";58,31;30,49;30,49;1
"SP016";27,22;8,22;"28";11,28;3;7;1;"Normal";55,7;29,79;29,79;1
"SP016";27,22;8,22;"28";11,28;3;8;1;"Normal";50,71;28,3;28,3;1
"SP016";27,22;8,22;"28";11,28;3;9;1;"Normal";49,01;27,74;27,74;1
"SP016";27,22;8,22;"28";11,28;4;1;1;"Normal";60,19;30,97;29,8;1
"SP016";27,22;8,22;"28";11,28;4;2;1;"Normal";55,2;29,64;29,64;1
"SP016";27,22;8,22;"28";11,28;4;3;1;"Normal";58,5;30,54;30,54;1
"SP016";27,22;8,22;"28";11,28;4;4;1;"Normal";63,4;31,73;30,7;1
"SP016";27,22;8,22;"28";11,28;4;5;1;"Normal";59,78;30,86;30,86;1
"SP016";27,22;8,22;"28";11,28;4;6;1;"Normal";60;30,92;30,6;1
"SP016";27,22;8,22;"28";11,28;4;7;1;"Dominada";21,99;13,4;13,4;1
"SP016";27,22;8,22;"28";11,28;4;8;1;"Normal";52,81;28,95;28,95;1
"SP016";27,22;8,22;"28";11,28;5;1;1;"Normal";45,21;26,39;26,39;1
"SP016";27,22;8,22;"28";11,28;5;2;1;"Normal";47,09;27,08;27,08;1
"SP016";27,22;8,22;"28";11,28;5;3;1;"Normal";50,01;28,07;28,07;1
"SP016";27,22;8,22;"28";11,28;5;4;1;"Normal";49,61;27,94;27,94;1
"SP016";27,22;8,22;"28";11,28;5;5;1;"Normal";60;30,92;30,92;1
"SP016";27,22;8,22;"28";11,28;5;7;1;"Normal";62,71;31,57;30,6;1
"SP016";27,22;8,22;"28";11,28;5;9;1;"Normal";51,9;28,67;28,67;1
"SP016";27,22;8,22;"28";11,28;6;4;1;"Normal";58,4;30,51;30,51;1
"SP016";27,22;8,22;"28";11,28;6;6;1;"Normal";58,81;30,62;30,62;1
"SP016";27,22;8,22;"28";11,28;6;7;1;"Normal";58,59;30,56;30,56;1
"SP016";27,22;8,22;"28";11,28;7;1;1;"Normal";54,29;29,38;29,38;1
"SP016";27,22;8,22;"29";11,28;1;1;1;"Normal";41,31;26,73;26;1
"SP016";27,22;8,22;"29";11,28;1;2;1;"Normal";58,21;30,57;30,4;1
"SP016";27,22;8,22;"29";11,28;2;1;1;"Normal";51,58;29,31;29;1
"SP016";27,22;8,22;"29";11,28;2;2;1;"Normal";55,29;30,04;30,1;1
"SP016";27,22;8,22;"29";11,28;2;3;1;"Normal";53,69;29,73;29,8;1
"SP016";27,22;8,22;"29";11,28;2;4;1;"Dano por vento";60,51;30,95;30,95;1
"SP016";27,22;8,22;"29";11,28;2;5;1;"Dano por vento";55,29;30,04;30,04;1
"SP016";27,22;8,22;"29";11,28;2;6;1;"Normal";59,19;30,73;30,7;1
"SP016";27,22;8,22;"29";11,28;2;7;1;"Normal";50,8;29,14;29,6;1
"SP016";27,22;8,22;"29";11,28;3;1;1;"Normal";54;29,8;30;1
"SP016";27,22;8,22;"29";11,28;3;3;1;"Normal";61,01;31,03;31,1;1
"SP016";27,22;8,22;"29";11,28;3;4;1;"Normal";44,48;27,63;28;1
"SP016";27,22;8,22;"29";11,28;3;5;1;"Normal";48;28,51;28,9;1
"SP016";27,22;8,22;"29";11,28;3;6;1;"Normal";46,5;28,14;28,4;1
"SP016";27,22;8,22;"29";11,28;3;7;1;"Normal";54,51;29,89;29,89;1
"SP016";27,22;8,22;"29";11,28;3;8;1;"Normal";55,01;29,99;29,99;1
"SP016";27,22;8,22;"29";11,28;4;1;1;"Normal";51,3;29,25;29,25;1
"SP016";27,22;8,22;"29";11,28;4;2;1;"Normal";42,69;27,13;27,13;1
"SP016";27,22;8,22;"29";11,28;4;3;1;"Normal";47,91;28,49;28,49;1
"SP016";27,22;8,22;"29";11,28;4;4;1;"Normal";54,1;29,81;29,81;1
"SP016";27,22;8,22;"29";11,28;4;5;1;"Normal";48,19;28,55;28,55;1
"SP016";27,22;8,22;"29";11,28;4;6;1;"Normal";35,81;24,9;24,9;1
"SP016";27,22;8,22;"29";11,28;4;7;1;"Normal";44,11;27,52;27,52;1
"SP016";27,22;8,22;"29";11,28;4;8;1;"Normal";52,68;29,53;29,53;1
"SP016";27,22;8,22;"29";11,28;4;9;1;"Normal";40,72;26,55;26,55;1
"SP016";27,22;8,22;"29";11,28;4;10;1;"Normal";51,99;29,39;29,39;1
"SP016";27,22;8,22;"29";11,28;5;1;1;"Normal";54,19;29,83;29,83;1
"SP016";27,22;8,22;"29";11,28;5;2;1;"Normal";58,4;30,6;30,3;1
"SP016";27,22;8,22;"29";11,28;5;3;1;"Normal";54;29,8;29,8;1
"SP016";27,22;8,22;"29";11,28;5;4;1;"Normal";52,21;29,44;29,44;1
"SP016";27,22;8,22;"29";11,28;5;5;1;"Normal";59,78;30,83;30,5;1
"SP016";27,22;8,22;"29";11,28;5;6;1;"Normal";51,99;29,39;29,39;1
"SP016";27,22;8,22;"29";11,28;5;7;1;"Normal";50,49;29,07;29,07;1
"SP016";27,22;8,22;"29";11,28;5;8;1;"Normal";50,49;29,07;29,07;1
"SP016";27,22;8,22;"29";11,28;6;1;1;"Normal";52,59;29,51;29,51;1
"SP016";27,22;8,22;"29";11,28;6;2;1;"Normal";52,81;29,56;29,56;1
"SP016";27,22;8,22;"29";11,28;6;3;1;"Normal";46,81;28,22;28,22;1
"SP016";27,22;8,22;"29";11,28;6;4;1;"Normal";53,82;29,76;29,76;1
"SP016";27,22;8,22;"29";11,28;6;5;1;"Normal";48,69;28,67;28,67;1
"SP016";27,22;8,22;"29";11,28;6;6;1;"Normal";50,3;29,03;29,03;1
"SP016";27,22;8,22;"29";11,28;6;7;1;"Normal";49,1;28,76;28,76;1
"SP016";27,22;8,22;"29";11,28;7;1;1;"Normal";50,49;29,07;29,07;1
"SP016";27,22;8,22;"29";11,28;7;2;1;"Normal";48,69;28,67;28,67;1
"SP016";27,22;8,22;"31";11,28;1;1;1;"Normal";56,49;29,14;29,8;1
"SP016";27,22;8,22;"31";11,28;1;2;1;"Normal";37,7;24,3;23,4;1
"SP016";27,22;8,22;"31";11,28;1;3;1;"Normal";57,71;29,37;29,3;1
"SP016";27,22;8,22;"31";11,28;2;1;1;"Normal";45,99;26,82;28,2;1
"SP016";27,22;8,22;"31";11,28;2;2;1;"Normal";61,51;30,02;30,5;1
"SP016";27,22;8,22;"31";11,28;2;3;1;"Normal";46,9;27,05;28,4;1
"SP016";27,22;8,22;"31";11,28;2;4;1;"Normal";52,21;28,29;28,8;1
"SP016";27,22;8,22;"31";11,28;2;5;1;"Normal";51,99;28,24;28,9;1
"SP016";27,22;8,22;"31";11,28;2;6;1;"Normal";42,41;25,82;25,4;1
"SP016";27,22;8,22;"31";11,28;2;7;1;"Normal";53;28,45;27,9;1
"SP016";27,22;8,22;"31";11,28;3;1;1;"Normal";49,01;27,57;27,4;1
"SP016";27,22;8,22;"31";11,28;3;2;1;"Normal";47,41;27,18;27,18;1
"SP016";27,22;8,22;"31";11,28;3;3;1;"Normal";50,99;28,02;28,02;1
"SP016";27,22;8,22;"31";11,28;3;4;1;"Normal";54,51;28,76;28,76;1
