talhao;area;parcela;idade;ncovas;nfustes;dapmed;dg;htmed;hdom;ab;vtsc;vtcc
1;48,15;1;24,01;1392,37;1369,16;9,19;9,27;10,98;11,6;9,25;36,46;45,68
1;48,15;1;37,65;1392,37;1369,16;12,07;12,17;16,3;17,06;15,92;94,95;119,3
1;48,15;1;47,6;1392,37;1369,16;12,87;12,97;19,41;20,72;18,1;140,24;164,28
1;48,15;1;61,86;1392,37;1369,16;14,03;14,16;22,3;23,6;21,56;199,65;237,38
1;48,15;1;72,37;1392,37;1369,16;14,52;14,68;24;25,2;23,17;220,12;250,52
1;48,15;1;84,99;1392,37;1369,16;15,24;15,44;25,67;28,27;25,64;265,71;298,59
1;48,15;2;37,65;1415,96;1345,16;12,06;12,13;16,04;17,62;15,56;91,4;115,27
1;48,15;2;47,6;1415,96;1345,16;13;13,1;18,32;18,96;18,12;128,13;152,15
1;48,15;2;61,86;1415,96;1345,16;14,41;14,56;22,12;23,73;22,38;205,55;244,39
1;48,15;2;72,37;1415,96;1345,16;14,81;14,98;23,56;25,73;23,69;221,72;252,35
1;48,15;2;84,99;1415,96;1345,16;15,51;15,72;26,08;29,13;26,11;274,66;308,65
2;7,5;3;24,7;1383,32;1337,21;10,96;11;12,89;14,2;12,7;57,62;71,4
2;7,5;3;38,34;1383,32;1337,21;13,09;13,16;18,28;19,22;18,19;122,52;150,03
2;7,5;3;48,29;1383,32;1337,21;13,88;13,96;20,88;21,62;20,46;169,77;197,24
2;7,5;3;62,55;1383,32;1337,21;15,06;15,18;22,83;24,27;24,2;229,17;272,47
2;7,5;4;38,34;1352,57;1330,03;12,98;13,08;18,53;18,98;17,87;122,92;149,59
2;7,5;4;48,29;1352,57;1330,03;13,78;13,89;19,63;20,58;20,17;154,07;181,18
2;7,5;4;62,55;1352,57;1330,03;14,95;15,11;21,7;23,35;23,84;215,68;256,44
2;7,5;4;73,06;1352,57;1330,03;15,5;15,68;22,72;24,7;25,68;230,98;262,89
2;7,5;4;85,68;1352,57;1330,03;16,21;16,44;25,1;27,77;28,25;286,52;321,97
3;37,83;5;24,77;1322,84;1278,74;9,18;9,23;11,53;12,92;8,55;36,1;44,93
3;37,83;5;38,4;1322,84;1278,74;11,47;11,52;15,43;16,58;13,34;75,57;95,7
3;37,83;5;48,36;1322,84;1278,74;12,37;12,43;17,41;18,48;15,51;104,66;124,95
3;37,83;5;62,61;1322,84;1278,74;13,57;13,64;20,26;21,32;18,69;156,4;185,95
3;37,83;5;73,13;1322,84;1278,74;14,12;14,21;21,78;23,1;20,29;173,76;197,76
3;37,83;5;85,74;1322,84;1278,74;14,97;15,09;24,58;26,1;22,86;223,87;251,57
3;37,83;6;24,77;1323,92;1279,79;9,79;9,81;12,82;13,4;9,68;45,38;55,96
3;37,83;6;38,4;1323,92;1279,79;12,01;12,05;16,39;16,5;14,6;87,44;109,51
3;37,83;6;48,36;1323,92;1279,79;12,95;12,99;18,98;20,06;16,97;126,62;149,13
3;37,83;6;62,61;1323,92;1279,79;13,94;14;20,71;21,92;19,69;168,21;199,99
3;37,83;6;73,13;1323,92;1279,79;14,7;14,77;22,74;23,81;21,94;195,64;222,66
3;37,83;6;85,74;1323,92;1279,79;15,59;15,68;24,63;25,92;24,72;242,12;272,08
3;37,83;7;38,4;1344,09;1299,28;12,33;12,36;16,14;17,36;15,59;90,88;114,98
3;37,83;7;48,36;1344,09;1299,28;13,09;13,12;17,21;18,36;17,57;114,09;137,14
3;37,83;7;62,61;1344,09;1299,28;14,34;14,37;20,47;21,13;21,09;177,41;210,93
3;37,83;7;73,13;1344,09;1299,28;14,93;14,99;21,57;23,23;22,92;193,83;220,6
3;37,83;7;85,74;1344,09;1299,28;15,52;15,59;24,88;26,55;24,81;245,14;275,47
3;37,83;8;38,4;1369,27;1323,63;13,13;13,23;18,45;20,3;18,18;124,87;152,26
3;37,83;8;48,36;1369,27;1323,63;14,02;14,13;21,15;23,78;20,76;176,72;204,63
3;37,83;8;62,61;1369,27;1323,63;15,01;15,15;23,61;25,38;23,87;233,97;278,18
3;37,83;8;73,13;1369,27;1323,63;15,54;15,7;23,99;26,55;25,61;244,56;278,34
3;37,83;8;85,74;1369,27;1323,63;16,43;16,62;26,37;29,48;28,73;305,47;343,26
4;10,23;9;24,74;1460,32;1460,32;9,81;9,88;10,28;11,92;11,19;39,55;50,1
4;10,23;9;38,37;1460,32;1460,32;12,31;12,38;15,97;17,6;17,58;101,69;129,08
4;10,23;9;48,32;1460,32;1460,32;13,08;13,16;17,84;19,42;19,88;136,6;162,9
4;10,23;9;62,58;1460,32;1460,32;13,95;14,07;20,22;21,95;22,71;190,99;227,08
4;10,23;9;73,09;1460,32;1460,32;14,44;14,59;21;22,63;24,42;203,3;231,38
4;10,23;9;85,71;1460,32;1460,32;14,99;15,19;24,08;26,27;26,46;257,27;289,1
6;28,54;10;25,16;1447,7;1327,06;10,51;10,63;14,84;15,52;11,77;65,88;79,99
6;28,54;10;38,8;1447,7;1327,06;13,17;13,37;18,94;19,9;18,63;131,15;159,16
6;28,54;10;48,75;1447,7;1327,06;14,16;14,43;21,71;23,72;21,7;191,02;220,34
6;28,54;10;63,01;1447,7;1327,06;15,01;15,39;24,19;27,73;24,69;257,26;305,87
6;28,54;10;73,52;1447,7;1327,06;15,77;16,21;25,01;29,4;27,39;282,62;321,66
6;28,54;10;86,14;1447,7;1327,06;16,17;16,65;26,03;30,45;28,89;315,37;354,39
8;41,38;11;29,47;1348,39;1348,39;11,34;11,43;14,68;15,5;13,84;73,32;89,59
8;41,38;11;41,56;1348,39;1326,29;12,91;13,03;17,64;19,66;17,67;119,02;142,43
8;41,38;11;55,81;1348,39;1326,29;14,5;14,67;20,53;22,12;22,42;192,93;229,39
8;41,38;11;66,33;1348,39;1326,29;14,93;15,13;21,33;22,76;23,83;202,25;230,19
8;41,38;11;78,94;1348,39;1326,29;15,89;16,14;22,76;25,42;27,12;247,34;281,51
8;41,38;12;29,47;1458,92;1458,92;11,32;11,52;14,58;15,96;15,22;81,48;99,49
8;41,38;12;41,56;1458,92;1458,92;12,75;13,01;18,09;20,12;19,4;137,72;163,5
8;41,38;12;55,81;1458,92;1436,81;14,03;14,38;20,15;22,18;23,32;202,18;240,39
8;41,38;12;66,33;1458,92;1436,81;14,57;14,95;22,74;25,12;25,21;235,65;268,21
8;41,38;12;78,94;1458,92;1436,81;15,22;15,66;23,74;27,76;27,67;275,24;313,26
8;41,38;13;41,56;1320;1340;13,9;14,19;18,98;22,02;21,18;153,5;182,36
8;41,38;13;55,81;1320;1340;15,2;15,62;22,85;26,48;25,66;252,77;300,54
8;41,38;13;66,33;1320;1340;15,81;16,32;24,33;29,04;28,02;283,11;322,21
8;41,38;13;78,94;1320;1340;16,62;17,28;25,94;31,22;31,41;343,7;391,18
8;41,38;14;41,56;1380;1260;13,52;13,68;18,92;20,86;18,51;134,64;159,46
8;41,38;14;55,81;1380;1260;14,52;14,78;20,62;22,52;21,63;188,92;224,61
8;41,38;14;66,33;1380;1240;15,25;15,46;23,67;25,36;23,29;218,96;249,21
8;41,38;14;78,94;1380;1240;15,88;16,16;24,94;28,1;25,44;257,23;292,76
9;35,97;15;29,63;1480;1420;8,49;8,7;9,55;12,12;8,44;31,34;37,33
9;35,97;15;41,72;1480;1420;11,57;11,84;16,82;18,58;15,65;101,54;118,85
9;35,97;16;41,72;1360;1300;13,93;14,12;19,51;20,74;20,35;150,33;175,96
10;31,91;17;29,34;1380;1340;10,2;10,29;12,05;12,88;11,15;49,32;58,74
10;31,91;17;41,43;1380;1340;13,29;13,44;19,68;20,78;19;141,42;165,53
10;31,91;18;41,43;1420;1340;12,81;13,1;17,96;19,36;18,07;124,41;145,62
11;47,16;19;31,41;1420;1240;10,03;10,15;13,38;14,36;10,03;49,55;59,02
11;47,16;19;43,5;1420;1240;12,33;12,52;19,83;22,02;15,27;115,86;135,61
11;47,16;20;31,41;1620;1620;10,55;10,7;13,51;15,72;14,56;74,15;88,31
11;47,16;20;43,5;1620;1620;12,38;12,61;20,86;22,64;20,24;161,2;188,69
11;47,16;21;43,5;1580;1520;10,82;10,95;15,92;17,46;14,31;86,83;101,63
11;47,16;22;43,5;1380;1280;14,12;14,45;22,88;25,6;21;185,57;217,21
12;16,58;23;30,65;1660;1640;10,8;10,97;13,61;15,2;15,5;78,34;93,3
12;16,58;23;42,74;1660;1640;12,57;12,79;20,47;22,62;21,07;164,72;192,8
13;11,15;24;26,25;1600;1600;8,72;8,8;11,68;12,8;9,72;41,79;49,77
13;11,15;24;38,34;1600;1600;11,77;11,9;19,32;20,66;17,8;129,94;152,09
14;2,58;25;25,53;1569,44;1481,02;10,32;10,53;12,54;14,42;12,89;58,76;72,78
14;2,58;25;37,61;1569,44;1481,02;12,05;12,34;14,76;16,76;17,7;99,77;122,77
14;2,58;25;51,87;1569,44;1481,02;13,19;13,56;17,23;19,9;21,38;158,85;188,86
14;2,58;25;62,39;1569,44;1481,02;13,71;14,14;17,93;21,62;23,26;175,22;199,42
14;2,58;25;75;1569,44;1481,02;14,6;15,16;20,46;25,1;26,72;230,86;262,75
15;26,95;26;24,54;1640;1620;11,12;11,31;14,54;16,44;16,28;89,47;109,1
15;26,95;26;36,79;1640;1620;12,71;13,07;19,71;22,58;21,74;164,57;196,01
15;26,95;27;36,79;1460;1420;13,35;13,51;21,75;23,06;20,35;163,04;194,18
16;13,12;28;24,64;1600;1540;10,89;11,06;14,05;15,42;14,79;77,79;94,86
16;13,12;28;36,89;1600;1520;13,37;13,65;20,17;22,43;22,26;168,94;201,2
17;34,89;29;28,19;1600;1480;11,11;11,34;16,04;17,6;14,96;90,29;110,1
17;34,89;29;40,44;1600;1480;12,87;13,21;20,59;22,72;20,29;158,43;188,68
17;34,89;30;40,44;1480;1440;13,6;13,81;21,37;23,02;21,58;170,83;203,45
18;17,51;31;20,93;1460;1420;6,7;6,77;8,7;9,96;5,11;16,55;20,19
18;17,51;31;33,18;1460;1420;10,12;10,2;14,97;16,22;11,6;63,62;75,77
19;33,72;32;29,07;1360;1380;11,42;11,55;13,36;14,6;14,47;72,23;88,07
19;33,72;32;42,18;1360;1380;13,26;13,45;18,5;20,36;19,62;136;161,98
19;33,72;33;42,18;1380;1360;13,97;14,11;18,49;19,72;21,27;145,07;172,78
20;20,39;34;28,19;1380;1380;10,59;10,68;12,48;14,1;12,35;57,7;70,36
20;20,39;34;41,29;1380;1380;12,56;12,68;17,58;18,5;17,44;112,32;133,77
21;16,88;35;28,09;1340;1360;9,41;9,48;11,41;12,52;9,6;40,56;49,46
21;16,88;35;41,2;1340;1360;11,58;11,67;16,55;17,64;14,54;88,14;104,97
21;16,88;36;41,2;1380;1320;12,3;12,4;17,88;19,02;15,94;104,57;124,54
22;6,39;37;28,42;1340;1320;11,5;11,55;14,04;14,78;13,83;71,54;87,23
22;6,39;37;41,52;1340;1320;13,42;13,5;19,44;20,44;18,9;134,61;160,32
23;6,72;38;28,55;1320;1320;11,14;11,21;13,74;14,54;13,02;66;80,48
23;6,72;38;41,66;1320;1320;13,08;13,17;17,43;18,34;17,98;114,73;136,64
24;17,17;39;28,81;1380;1360;11,85;11,93;16,5;17,98;15,19;92,56;112,86
24;17,17;39;41,92;1380;1360;13,69;13,8;21,29;22,84;20,35;158,77;189,09
24;17,17;40;41,92;1340;1340;12,8;12,85;17,3;18,12;17,38;109,67;130,61
25;21,83;41;28,98;1400;1380;10,05;10,12;9,63;11,38;11,11;40,17;48,98
25;21,83;41;42,08;1400;1380;12,5;12,59;16,42;17,8;17,18;103,78;123,6
26;31,67;42;34,26;1620;1580;12,13;12,21;16,37;18,58;18,5;111,48;132,77
26;31,67;42;48,55;1620;1580;13,33;13,45;20,56;22,1;22,44;174,14;203,83
26;31,67;42;62,19;1620;1580;14,44;14,59;23,48;25,08;26,43;245,78;279,73
26;31,67;43;34,26;1580;1540;11,35;11,4;15,63;16,3;15,71;89,38;106,45
26;31,67;43;48,55;1580;1540;12,87;12,93;18,54;20,42;20,21;140,52;164,48
26;31,67;43;62,19;1580;1540;14,18;14,26;21,07;22,64;24,58;203,39;231,48
26;31,67;44;48,55;1740;1680;12,34;12,47;17,05;19,34;20,5;133,17;155,87
26;31,67;44;62,19;1740;1680;13,61;13,77;19,69;21,88;25,04;196,49;223,63
27;23,27;45;26,64;1400;1440;8,31;8,4;9,5;10,94;7,99;28,5;34,75
27;23,27;45;40,47;1400;1420;11,74;11,84;14,55;15,8;15,63;83,55;99,51
27;23,27;46;40,47;1380;1380;12,05;12,11;16;18,14;15,89;93,36;111,19
28;14,44;47;26,58;1360;1360;7,82;7,85;8,73;9,48;6,58;21,1;25,73
28;14,44;47;40,41;1360;1360;10,6;10,64;13,21;14,08;12,09;58,21;69,32
29;2,29;48;26,58;1660;1680;9,7;9,81;11,05;12,72;12,69;52,54;64,07
29;2,29;48;40,41;1660;1680;13,19;13,4;16,81;18,76;23,7;149,31;177,83
30;4,12;49;26,54;1520;1480;10,03;10,08;12,7;13,14;11,81;55,04;67,11
30;4,12;49;40,37;1520;1480;14,16;14,3;17,58;18,88;23,78;154,17;183,61
32;12,42;50;26,22;1420;1360;7,37;7,4;8,62;9,16;5,85;18,5;22,56
32;12,42;50;40,05;1420;1360;11,08;11,13;14,89;15,74;13,23;71,95;85,69
32;12,42;51;40,05;1480;1440;11,04;11,1;14,52;15,63;13,95;74,13;88,29
33;39,72;52;26,35;1460;1460;8,83;8,91;10,58;10,96;9,09;35,54;43,34
33;39,72;52;40,18;1480;1460;13,13;13,26;17,2;18,08;20,15;127,22;151,51
33;39,72;53;40,18;1340;1340;13,73;13,82;16,84;18,06;20,09;124;147,68
33;39,72;54;40,18;1420;1420;11,24;11,29;15,23;16,1;14,23;79,12;94,23
34;23,72;55;41,33;1480;1460;13,29;13,35;18,9;19,76;20,44;140,84;167,74
34;23,72;55;55,62;1480;1460;14,24;14,31;21,14;22,46;23,47;185,96;217,66
34;23,72;55;69,25;1480;1460;15,43;15,53;23,09;24,64;27,65;251,03;285,71
34;23,72;56;55,62;1500;1500;12,64;12,7;18,11;19,18;19,01;128,8;150,76
34;23,72;56;69,25;1500;1500;13,96;14,04;21,09;22,16;23,23;192,15;218,7
35;36,02;57;40,37;1440;1460;12,89;12,99;18,1;19,88;19,35;128,84;153,45
35;36,02;57;54,66;1440;1440;14,16;14,25;21,21;23,18;22,97;183,94;215,3
35;36,02;57;68,3;1440;1440;15,33;15,47;24,09;26,16;27,07;259,06;294,84
35;36,02;58;40,37;1540;1480;12,46;12,62;16,29;18,74;18,5;112,43;133,9
35;36,02;58;54,66;1540;1480;13,47;13,7;19,15;20,92;21,8;158,61;185,66
35;36,02;58;68,3;1540;1480;14,47;14,8;18,3;23,22;25,46;196,05;223,14
35;36,02;59;54,66;1400;1360;14,02;14,1;21,54;22,42;21,25;171,33;200,54
35;36,02;59;68,3;1400;1360;15,11;15,22;23,68;24,82;24,73;229,95;261,72
35;36,02;60;54,66;1560;1520;13,76;13,92;21,36;24,34;23,13;188,87;221,08
35;36,02;60;68,3;1560;1520;14,85;15,08;23,2;26,02;27,16;253,69;288,74
36;0,27;61;32,23;1600;1560;12,25;12,39;16,26;17,38;18,82;116,52;136,4
36;0,27;61;45,86;1600;1480;14,35;14,47;20,55;22,08;24,34;197,2;224,45
37;0,55;62;18,4;1420;1360;7,53;7,63;10,75;11,98;6,21;24,94;29,71
37;0,55;62;32,69;1420;1360;10,75;10,95;15,38;16,72;12,82;75,67;88,57
37;0,55;62;46,32;1420;1360;12,86;13,11;18,73;20,42;18,35;138,07;157,14
38;38,9;63;21,81;1580;1560;9,94;10,05;12,74;14,1;12,38;58,54;72,16
38;38,9;63;36,79;1580;1560;13,73;14,03;17,48;19,56;24,12;159,8;192,56
38;38,9;63;48,82;1580;1560;15,48;15,94;21,08;23,68;31,11;258,97;303,13
38;38,9;63;59,95;1580;1560;16,29;16,85;25,01;28,06;34,79;358,67;412,11
38;38,9;64;21,81;1600;1560;9,36;9,48;12,04;13,48;11,02;49,55;61,33
38;38,9;64;36,79;1600;1560;13,19;13,44;17,29;19,02;22,13;145,85;175,51
38;38,9;64;48,82;1600;1560;14,78;15,13;20,48;22,48;28,07;220,96;258,64
38;38,9;64;59,95;1600;1560;15,48;15,93;23,26;26,2;31,1;295,62;339,67
38;38,9;65;36,79;1680;1660;12,42;12,52;16,95;18,4;20,42;132,33;159,08
38;38,9;65;48,82;1680;1660;14,13;14,31;21,19;23,29;26,7;215,4;252,12
38;38,9;65;59,95;1680;1660;14,8;15,03;24,68;26,74;29,45;288,91;331,96
39;22,11;66;22,08;1560;1520;10,38;10,52;12,57;14,12;13,21;61,08;75,51
39;22,11;66;37,09;1560;1460;14,28;14,51;18,72;19,62;24,14;167,88;200,86
39;22,11;66;49,11;1560;1480;15,88;16,31;20,56;23,88;30,94;251,03;293,83
39;22,11;66;60,25;1560;1480;16,84;17,4;25,63;28,3;35,18;365,85;420,37
39;22,11;67;37,09;1520;1520;13,45;13,72;15,72;17,34;22,46;132,11;162,08
39;22,11;67;49,11;1520;1520;15,04;15,45;19,48;22,5;28,5;219,75;257,22
39;22,11;67;60,25;1520;1520;15,71;16,2;22,61;26,82;31,34;294,52;338,41
40;40,96;68;30,49;1679,97;1635,76;11;11,09;16,01;16,82;15,79;92,79;110,52
40;40,96;68;41,79;1679,97;1635,76;12,31;12,42;20,43;20,3;19,82;150,62;176,3
40;40,96;69;30,49;1635,76;1635,76;10,76;10,84;14,56;15,23;15,1;80,84;96,28
40;40,96;69;41,79;1635,76;1635,76;12,07;12,19;17,32;18,68;19,1;125,63;147,05
40;40,96;69;55,22;1635,76;1635,76;13,21;13,38;19,92;21,5;23;182,33;209,5
40;40,96;69;67,18;1635,76;1635,76;13,91;14,14;21,96;24,24;25,68;226,77;258,09
40;40,96;70;30,49;1724,18;1724,18;11,64;11,69;16,09;16,76;18,52;108,64;129,39
40;40,96;70;41,79;1724,18;1724,18;12,85;12,93;18,8;20,76;22,65;160,76;188,17
40;40,96;70;55,22;1724,18;1724,18;13,91;14,04;21,73;23,3;26,68;228,12;262,11
40;40,96;70;67,18;1724,18;1724,18;14,57;14,72;23,71;25,3;29,35;274,78;312,73
40;40,96;71;41,79;1680;1680;12,37;12,43;18,27;19,9;20,37;139,61;163,42
40;40,96;71;55,22;1680;1680;13,57;13,64;21,48;23,02;24,57;206,43;237,19
40;40,96;71;67,18;1680;1680;14,38;14,49;23,76;24,94;27,7;258,14;293,8
41;19,19;72;28,68;1680;1680;10,77;10,86;13,43;14,06;15,55;76,95;93,84
41;19,19;72;46,06;1680;1680;13,59;13,75;18,18;20,02;24,95;172,79;202,25
41;19,19;72;58,38;1680;1680;14,84;15,09;23,16;25,54;30,05;278,55;320,06
41;19,19;72;65,05;1680;1680;15,38;15,67;24,5;27,16;32,38;320,23;364,47
41;19,19;73;46,06;1620;1640;13,08;13,29;17,89;21,04;22,74;156,75;183,47
41;19,19;73;58,38;1620;1640;14,38;14,66;21,71;24,86;27,69;243,88;280,22
41;19,19;73;65,05;1620;1640;14,84;15,16;24,49;27,68;29,62;296,17;337,09
42;25,82;74;28,42;1440;1420;9,7;9,75;11,57;13,06;10,6;45,59;55,6
42;25,82;74;45,8;1440;1420;11,16;11,22;15,92;15,72;14,04;84,34;98,72
42;25,82;74;58,11;1440;1420;12,52;12,6;17,54;18,88;17,71;121,65;139,78
42;25,82;74;64,78;1440;1420;13,03;13,11;19,82;21,14;19,18;149,2;169,81
42;25,82;75;45,8;1540;1480;13,09;13,2;17,94;20;20,27;138,31;161,91
42;25,82;75;58,11;1540;1480;14,45;14,58;21,74;23,48;24,72;212,54;244,23
42;25,82;75;64,78;1540;1480;14,92;15,07;24,4;26;26,42;255,38;290,67
43;21,52;76;25,46;1540;1460;12,66;12,86;14,26;15,16;18,97;101,64;123,94
43;21,52;76;42,84;1540;1460;15,22;15,61;18,86;21,42;27,94;205,95;241,06
43;21,52;76;55,16;1540;1440;16,68;17,2;24,09;26,42;33,44;325,97;374,55
43;21,52;76;61,83;1540;1440;17,29;17,86;26,93;29,72;36,1;396,05;450,77
43;21,52;77;42,84;1380;1260;14,87;15,07;18,99;21,94;22,47;163,96;191,92
43;21,52;77;55,16;1380;1260;16,26;16,51;23;24,84;26,99;245,54;282,13
43;21,52;77;61,83;1380;1260;16,75;17,04;25,17;27,3;28,72;288,88;328,79
44;4,74;78;26,68;1420;1420;11,9;12,05;15,63;17,82;16,18;95,33;116,24
44;4,74;78;44,05;1420;1420;14,6;14,88;18,38;19,92;24,7;176,37;206,45
44;4,74;78;56,37;1420;1400;16,27;16,67;22,27;24,47;30,56;274,29;315,17
44;4,74;78;63,04;1420;1400;17,03;17,51;24,63;28,88;33,72;345,66;393,41
45;33,69;79;45,96;1520;1580;15,18;15,47;19,28;22,78;29,7;221,56;259,33
45;33,69;79;58,28;1520;1560;16,17;16,51;24,24;25,96;33,38;321,78;369,73
45;33,69;79;64,95;1520;1560;16,55;16,92;27,1;29,12;35,06;380,69;433,28
45;33,69;80;28,58;1560;1560;12,06;12,24;16,97;19,46;18,35;117,41;143,16
45;33,69;80;45,96;1560;1560;14,87;15,19;19,36;24,36;28,29;212,59;248,84
45;33,69;80;58,28;1560;1560;16,06;16,52;23,16;26,66;33,42;316,94;364,17
45;33,69;80;64,95;1560;1560;16,67;17,2;25,82;29,34;36,25;386,96;440,42
45;33,69;81;45,96;1600;1600;14,03;14,15;18,66;21;25,15;177,23;207,44
45;33,69;81;58,28;1600;1600;15,01;15,18;23,67;25,46;28,96;270,33;310,62
45;33,69;81;64,95;1600;1600;15,45;15,66;26,21;28,12;30,83;320,23;364,47
46;11,54;82;28,58;1620;1500;12,49;12,61;16,53;17,76;18,72;114,32;139,4
46;11,54;82;45,96;1620;1500;14,78;14,99;20,29;22,22;26,49;204,35;239,19
46;11,54;82;58,28;1620;1500;15,87;16,19;23,39;26,1;30,87;289,99;333,2
46;11,54;82;64,95;1620;1500;16,3;16,66;25,09;28,6;32,7;334,8;381,05
47;33,5;83;29,7;1540;1600;11,75;11,98;15,49;17,36;18,04;105,92;129,15
47;33,5;83;47,08;1540;1560;14,2;14,55;18,92;21,7;25,93;193,37;226,34
47;33,5;83;59,4;1540;1520;15,47;15,83;22,6;25,72;29,92;276,5;317,7
47;33,5;83;66,06;1540;1520;15,88;16,29;24,15;27,68;31,67;316,08;359,74
47;33,5;84;29,7;1560;1540;12,02;12,21;16,3;17,86;18,04;110,04;134,18
47;33,5;84;47,08;1560;1540;14,54;14,89;19,9;22,32;26,81;207,08;242,39
47;33,5;84;59,4;1560;1540;15,63;16,09;23,63;26,98;31,31;302,15;347,18
47;33,5;84;66,06;1560;1540;16,05;16,56;25,12;29,12;33,16;346,28;394,11
47;33,5;85;47,08;1600;1660;14,87;15,22;22,18;24;30,2;255,03;298,52
47;33,5;85;59,4;1600;1660;15,94;16,39;25,42;27,3;35;354,7;407,55
47;33,5;85;66,06;1600;1660;16,35;16,87;26,57;29,58;37,12;400,21;455,5
48;18,99;86;30,06;1400;1440;13,19;13,43;18,45;20,26;20,38;141,75;172,84
48;18,99;86;47,44;1400;1440;15,11;15,48;20,94;23,64;27,11;222,12;259,98
48;18,99;86;59,76;1400;1440;15,89;16,35;22,91;25,74;30,22;284,31;326,67
48;18,99;86;66,43;1400;1440;16,34;16,84;25,78;29,04;32,08;341,73;388,94
48;18,99;87;47,44;1400;1520;14,68;15,22;20,74;24,08;27,66;233,43;273,22
48;18,99;87;59,76;1400;1520;15,44;16,09;22,93;26,34;30,91;298,76;343,28
48;18,99;87;66,43;1400;1520;15,8;16,49;25,21;29,86;32,45;351,32;399,84
49;9,66;88;23,88;1340;1260;10,45;10,52;12,91;13,76;10,95;52,17;63,61
49;9,66;88;41,26;1340;1260;14,91;15,02;18,66;19,12;22,34;156,91;183,66
49;9,66;88;53,58;1340;1260;16,48;16,67;22,48;24,2;27,51;244,64;281,09
49;9,66;88;60,25;1340;1260;17,25;17,48;24,59;27,22;30,24;297,55;338,66
50;17,6;89;23,59;1660;1680;8,73;8,77;11,15;12,16;10,15;41,66;50,79
50;17,6;89;40,97;1660;1680;11,82;11,86;17,06;18,46;18,56;118,62;138,85
